,,,,,,,,,,,,,,,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,1.788708776,,,,,,,,,,
,,,,,,,,,,,,,,,42.1274081,,#REF!,,,#REF!,,,,,480000,,,,,
Date,Time,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,,,,,,,,,,,,,,,,,,,,#REF!,,,,25
,23:30,2725.379,547.898,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 13/Oct",0:30,2803.097,497.942,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2770.688,586.871,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2799.184,558.594,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2796.132,575.256,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2809.679,554.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2799.05,558.697,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2632.673,613.954,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2303.628,586.374,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2234.116,646.309,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2155.695,636.484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2180.563,676.931,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2047.17,753.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2058.305,788.939,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1987.452,813.381,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2046.166,765.935,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2018.437,768.923,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2066.575,811.093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2035.594,801.027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2095.058,752.421,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2089.213,713.612,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2518.646,565.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2711.991,580.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2729.868,580.695,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2743.513,579.768,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 14/Oct",0:30,2729.474,578.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2739.615,578.359,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2717.414,611.445,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2715.116,616.754,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2723.102,567.629,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2742.258,576.576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2584.214,566.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2265.822,600.871,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2177.051,641.849,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,1996.078,718.365,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1979.094,803.707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1942.97,786.833,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1998.055,889.628,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1946.216,1010.881,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1944.432,1009.798,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1975.716,834.401,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2007.312,715.023,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2048.81,777.069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2072.557,625.248,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2118.928,644.776,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2491.968,623.621,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2701.171,626.852,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2679.616,566.821,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2752.398,579.352,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 15/Oct",0:30,2709.481,576.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2765.294,578.982,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2721.218,552.775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2812.896,556.177,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2753.759,570.799,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2807.063,579.134,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2592.69,583.168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2283.361,603.807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2243.55,609.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2182.589,613.854,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2203.5,630.362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2099.895,714.908,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2093.915,742.791,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2042.324,738.117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2067.009,817.564,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1997.26,920.972,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1998.75,1008.185,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2017.219,911.828,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2093.615,704.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2104.794,632.622,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2512.653,574.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2750.235,626.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2694.721,547.413,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2826.444,551.743,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 16/Oct",0:30,2751.306,516.226,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2834.026,607.019,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2763.26,554.513,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2845.542,573.665,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2755.311,570.262,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2843.544,574.044,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2613.365,561.036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2313.444,578.031,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2212.288,669.275,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2053.374,693.399,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1955.9,803.912,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1949.201,707.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1970.235,872.639,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1925.605,1082.912,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1864.143,1244.595,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1855.034,1338.283,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1825.715,1413.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1910.656,1237.777,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2031.77,825.982,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2117.162,759.629,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2482.331,781.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2662.454,597.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2712.071,563.859,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2754.87,560.647,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 17/Oct",0:30,2786.352,552.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2797.205,557.613,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2788.296,570.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2799.671,575.688,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2791.001,574.659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2785.78,593.277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2618.025,581.324,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2277.967,600.777,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2238.07,646.587,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2107.872,643.569,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2139.54,651.725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2087.495,648.529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2117.575,741.415,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2055.329,783.708,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2079.307,768.355,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2048.303,628.301,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2127.193,647.346,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2076.802,648.033,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2141.423,694.268,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2092.713,644.072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2537.808,571.063,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2694.048,625.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2712.362,617.435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2708.024,617.253,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 18/Oct",0:30,2708.24,610.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2701.759,613.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2713.818,610.628,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2731.419,565.883,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2742.043,571.888,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2752.875,577.864,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2568.73,585.658,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2271.946,606.315,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2178.77,610.404,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2139.735,650.543,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2106.039,613.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2060.443,711.835,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1997.693,746.359,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1993.724,791.069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1997.462,821.147,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2013.024,912.979,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1968.655,1077.012,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2000.37,904.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2082.579,671.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2115.98,726.174,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2492.779,696.821,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2700.638,613.625,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2689.123,563.916,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2748.74,580.275,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 19/Oct",0:30,2726.653,573.823,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2784.822,561.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2761.243,571.325,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2799.854,578.014,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2769.121,551.768,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2801.598,600.034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2629.25,566.135,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2298.595,603.462,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2215.831,652.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2109.902,711.423,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2063.917,746.122,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2008.392,830.576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1965.328,1001.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1893.761,1148.193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1889.068,1240.437,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1885.558,1325.911,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1998.401,984.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2064.476,708.144,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2088.69,770.693,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2104.976,711.168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2497.843,657.889,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2689.837,665.391,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2673.124,657.838,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2720.71,612.522,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 20/Oct",0:30,2684.122,655.903,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2718.337,656.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2676.235,649.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2717.394,691.597,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2681.56,650.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2721.634,652.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2506.116,665.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2229.43,725.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2131.93,729.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2102.227,820.427,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2066.423,912.857,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2011.143,1075.193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1968.484,1143.709,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1987.066,1071.406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2031.794,910.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2038.533,906.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2061.316,906.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2064.769,796.132,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2080.408,904.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2070.337,1007.018,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2467.945,881.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2666.023,879.677,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2647.271,876.283,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2692.472,724.956,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 21/Oct",0:30,2669.722,725.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2707.909,683.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2676.644,644.122,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2712.829,654.004,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2693.724,652.549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2714.758,655.297,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2523.866,620.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2223.454,691.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2143.469,697.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2081.446,741.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2096.458,779.159,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2050.561,817.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2025.249,986.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1930.906,1236.277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1855.283,1502.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1782.81,1665.711,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1830.359,1504.444,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1909.823,1169.942,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2027.181,823.648,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2097.493,710.919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2490.568,659.488,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2717.411,620.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2675.422,569.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2784.371,558.046,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 22/Oct",0:30,2739.031,550.755,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2806.034,594.509,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2745.105,577.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2822.072,578.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2743.792,575.793,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2814.22,577.076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2601.781,564.521,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2283.957,583.037,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2242.558,609.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2169.792,625.307,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2187.599,660.947,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2064.063,754.302,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2033.929,704.378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2027.982,737.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2054.035,782.304,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2018.731,771.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2040.106,814.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2041.162,757.103,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2087.795,758.975,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2089.925,671.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2495.842,614.969,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2720.067,627.587,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2682.632,571.106,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2770.584,581.258,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 23/Oct",0:30,2699.661,621.842,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2744.737,665.858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2684.972,657.291,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2737.104,659.024,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2683.764,655.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2734.549,654.609,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2501.76,661.449,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2250.01,591.384,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2154.163,652.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2072.542,797.414,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2035.189,822.968,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2007.652,810.272,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1974.067,1076.101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1879.832,1327.857,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1829.339,1588.453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1722.742,1863.759,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1743.04,1760.902,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1854.105,1408.639,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2001.733,1074.099,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2063.744,903.064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2485.483,729.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2682.634,604.507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2672.618,662.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2728.908,617.683,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 24/Oct",0:30,2730.806,516.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2795.519,594.428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2781.231,500.686,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2806.518,604.277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2790.867,519.576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2819.999,626.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2621.233,524.647,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2291.826,630.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2243.392,615.254,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2106.333,640.035,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2030.462,711.641,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1945.822,924.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1861.071,1317.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1748.719,1787.821,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1740.453,2291.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1759.256,2521.241,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1803.252,2590.131,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1842.653,2093.651,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1828.835,1723.078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,1856.64,1660.566,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2296.842,1463.534,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2560.993,1301.468,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2529.022,1206.586,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2682.698,864.246,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 25/Oct",0:30,2630.738,725.702,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2712.754,681.444,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2649.177,690.282,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2730.465,649.871,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2656.345,607.519,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2741.392,615.415,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2539.959,526.372,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2319.146,581.258,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2155.406,662.371,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2009.521,801.637,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,1937.554,908.466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,1851.027,1174.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,1807.495,1409.538,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1826.799,1322.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1867.262,1245.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1829.947,1334.148,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1834.017,1495.726,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1846.553,1563.863,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,1966.907,1235.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2035.669,1003.539,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2436.746,1055.763,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2578.946,1121.124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2532.73,1283.459,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2527.153,1365.036,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 26/Oct",0:30,2532.823,1292.266,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2562.629,1295.069,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2536.424,1291.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2581.802,1206.365,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2603.563,1045.135,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2669.606,872.447,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2483.216,776.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2179.796,752.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2118.244,766.581,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2079.322,719.963,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2084.209,688.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2057.121,785.842,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2016.813,956.977,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,1939.686,1235.411,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,1926.907,1240.888,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,1943.159,1143.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,1975.435,1144.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,1992.017,1069.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2048.574,1002.902,,,,,,,,,,,,,,,,,,,,,,,,,,,
